PT 2,PT 1,PT 3
11.5,11.5,13.34765723
11.5,11.5,13.34114182
11.5,11.5,13.33463144
11.5,11.5,13.3281261
11.5,11.5,13.32162578
11.5,11.5,13.31513049
11.5,11.5,13.30864022
11.5,11.5,13.30215496
11.5,11.5,13.29567471
11.5,11.5,13.28919946
11.5,11.5,13.28272921
11.4,11.4,13.27626395
11.4,11.4,13.26980367
11.4,11.4,13.26334838
11.4,11.4,13.25689806
11.4,11.4,13.25045271
11.4,11.4,13.24401233
11.4,11.4,13.23757691
11.4,11.4,13.23114644
11.4,11.4,13.22472093
11.4,11.4,13.21830036
11.4,11.4,13.21188472
11.4,11.4,13.20547402
11.4,11.4,13.19906825
11.4,11.4,13.19266741
11.4,11.4,13.18627148
11.4,11.4,13.17988047
11.4,11.4,13.17349436
11.3,11.3,13.16711316
11.3,11.3,13.16073685
11.3,11.3,13.15436544
11.3,11.3,13.14799892
11.3,11.3,13.14163728
11.3,11.3,13.13528051
11.3,11.3,13.12892862
11.3,11.3,13.12258159
11.3,11.3,13.11623943
11.3,11.3,13.10990212
11.3,11.3,13.10356967
11.3,11.3,13.09724206
11.3,11.3,13.0909193
11.3,11.3,13.08460137
11.3,11.3,13.07828827
11.3,11.3,13.07198
11.3,11.3,13.06567655
11.3,11.3,13.05937791
11.2,11.2,13.05308409
11.2,11.2,13.04679508
11.2,11.2,13.04051086
11.2,11.2,13.03423144
11.2,11.2,13.02795682
11.2,11.2,13.02168698
11.2,11.2,13.01542192
11.2,11.2,13.00916163
11.2,11.2,13.00290612
11.2,11.2,12.99665538
11.2,11.2,12.99040939
11.2,11.2,12.98416816
11.2,11.2,12.97793169
11.2,11.2,12.97169996
11.2,11.2,12.96547297
11.2,11.2,12.95925072
11.2,11.2,12.9530332
11.1,11.1,12.9468204
11.1,11.1,12.94061233
11.1,11.1,12.93440898
11.1,11.1,12.92821034
11.1,11.1,12.9220164
11.1,11.1,12.91582717
11.1,11.1,12.90964263
11.1,11.1,12.90346279
11.1,11.1,12.89728763
11.1,11.1,12.89111716
11.1,11.1,12.88495136
11.1,11.1,12.87879024
11.1,11.1,12.87263379
11.1,11.1,12.866482
11.1,11.1,12.86033486
11.1,11.1,12.85419238
11.1,11.1,12.84805455
11.1,11.1,12.84192137
11.0,11.0,12.83579282
11.0,11.0,12.82966891
11.0,11.0,12.82354963
11.0,11.0,12.81743497
11.0,11.0,12.81132493
11.0,11.0,12.80521951
11.0,11.0,12.7991187
11.0,11.0,12.79302249
11.0,11.0,12.78693088
11.0,11.0,12.78084388
11.0,11.0,12.77476146
11.0,11.0,12.76868363
11.0,11.0,12.76261038
11.0,11.0,12.75654171
11.0,11.0,12.75047761
11.0,11.0,12.74441807
11.0,11.0,12.73836311
11.0,11.0,12.7323127
10.9,10.9,12.72626684
10.9,10.9,12.72022553
10.9,10.9,12.71418877
10.9,10.9,12.70815655
10.9,10.9,12.70212886
10.9,10.9,12.6961057
10.9,10.9,12.69008707
10.9,10.9,12.68407295
10.9,10.9,12.67806336
10.9,10.9,12.67205828
10.9,10.9,12.6660577
10.9,10.9,12.66006163
10.9,10.9,12.65407005
10.9,10.9,12.64808297
10.9,10.9,12.64210037
10.9,10.9,12.63612226
10.9,10.9,12.63014863
10.9,10.9,12.62417948
10.9,10.9,12.61821479
10.8,10.8,12.61225457
10.8,10.8,12.60629881
10.8,10.8,12.60034751
10.8,10.8,12.59440066
10.8,10.8,12.58845825
10.8,10.8,12.58252029
10.8,10.8,12.57658677
10.8,10.8,12.57065768
10.8,10.8,12.56473302
10.8,10.8,12.55881279
10.8,10.8,12.55289697
10.8,10.8,12.54698557
10.8,10.8,12.54107858
10.8,10.8,12.535176
10.8,10.8,12.52927782
10.8,10.8,12.52338404
10.8,10.8,12.51749465
10.8,10.8,12.51160965
10.7,10.7,12.50572903
10.7,10.7,12.4998528
10.7,10.7,12.49398094
10.7,10.7,12.48811345
10.7,10.7,12.48225032
10.7,10.7,12.47639156
10.7,10.7,12.47053716
10.7,10.7,12.4646871
10.7,10.7,12.4588414
10.7,10.7,12.45300004
10.7,10.7,12.44716302
10.7,10.7,12.44133034
10.7,10.7,12.43550198
10.7,10.7,12.42967796
10.7,10.7,12.42385825
10.7,10.7,12.41804287
10.7,10.7,12.41223179
10.7,10.7,12.40642503
10.7,10.7,12.40062257
10.6,10.6,12.39482441
10.6,10.6,12.38903054
10.6,10.6,12.38324097
10.6,10.6,12.37745568
10.6,10.6,12.37167468
10.6,10.6,12.36589796
10.6,10.6,12.36012551
10.6,10.6,12.35435733
10.6,10.6,12.34859341
10.6,10.6,12.34283376
10.6,10.6,12.33707836
10.6,10.6,12.33132722
10.6,10.6,12.32558032
10.6,10.6,12.31983767
10.6,10.6,12.31409925
10.6,10.6,12.30836508
10.6,10.6,12.30263513
10.6,10.6,12.29690941
10.6,10.6,12.29118791
10.6,10.6,12.28547064
10.5,10.5,12.27975757
10.5,10.5,12.27404872
10.5,10.5,12.26834407
10.5,10.5,12.26264362
10.5,10.5,12.25694737
10.5,10.5,12.25125531
10.5,10.5,12.24556744
10.5,10.5,12.23988375
10.5,10.5,12.23420425
10.5,10.5,12.22852892
10.5,10.5,12.22285776
10.5,10.5,12.21719077
10.5,10.5,12.21152795
10.5,10.5,12.20586928
10.5,10.5,12.20021477
10.5,10.5,12.1945644
10.5,10.5,12.18891819
10.5,10.5,12.18327612
10.5,10.5,12.17763818
10.4,10.4,12.17200438
10.4,10.4,12.16637471
10.4,10.4,12.16074917
10.4,10.4,12.15512775
10.4,10.4,12.14951044
10.4,10.4,12.14389725
10.4,10.4,12.13828817
10.4,10.4,12.13268319
10.4,10.4,12.12708232
10.4,10.4,12.12148554
10.4,10.4,12.11589285
10.4,10.4,12.11030425
10.4,10.4,12.10471974
10.4,10.4,12.09913931
10.4,10.4,12.09356296
10.4,10.4,12.08799067
10.4,10.4,12.08242246
10.4,10.4,12.07685831
10.4,10.4,12.07129822
10.4,10.4,12.06574219
10.3,10.3,12.0601902
10.3,10.3,12.05464227
10.3,10.3,12.04909838
10.3,10.3,12.04355853
10.3,10.3,12.03802272
10.3,10.3,12.03249094
10.3,10.3,12.02696319
10.3,10.3,12.02143946
10.3,10.3,12.01591975
10.3,10.3,12.01040406
10.3,10.3,12.00489238
10.3,10.3,11.9993847
10.3,10.3,11.99388103
10.3,10.3,11.98838136
10.3,10.3,11.98288569
10.3,10.3,11.97739401
10.3,10.3,11.97190632
10.3,10.3,11.96642261
10.3,10.3,11.96094288
10.3,10.3,11.95546713
10.2,10.2,11.94999535
10.2,10.2,11.94452754
10.2,10.2,11.93906369
10.2,10.2,11.9336038
10.2,10.2,11.92814787
10.2,10.2,11.92269589
10.2,10.2,11.91724786
10.2,10.2,11.91180378
10.2,10.2,11.90636363
10.2,10.2,11.90092743
10.2,10.2,11.89549515
10.2,10.2,11.89006681
10.2,10.2,11.88464239
10.2,10.2,11.87922189
10.2,10.2,11.87380531
10.2,10.2,11.86839264
10.2,10.2,11.86298388
10.2,10.2,11.85757903
10.2,10.2,11.85217808
10.2,10.2,11.84678103
10.1,10.1,11.84138787
10.1,10.1,11.83599861
10.1,10.1,11.83061323
10.1,10.1,11.82523173
10.1,10.1,11.81985411
10.1,10.1,11.81448037
10.1,10.1,11.80911049
10.1,10.1,11.80374449
10.1,10.1,11.79838235
10.1,10.1,11.79302407
10.1,10.1,11.78766964
10.1,10.1,11.78231907
10.1,10.1,11.77697235
10.1,10.1,11.77162947
10.1,10.1,11.76629043
10.1,10.1,11.76095523
10.1,10.1,11.75562386
10.1,10.1,11.75029632
10.1,10.1,11.7449726
10.1,10.1,11.73965271
10.1,10.1,11.73433664
10.0,10.0,11.72902438
10.0,10.0,11.72371594
10.0,10.0,11.7184113
10.0,10.0,11.71311046
10.0,10.0,11.70781342
10.0,10.0,11.70252018
10.0,10.0,11.69723073
10.0,10.0,11.69194507
10.0,10.0,11.68666319
10.0,10.0,11.6813851
10.0,10.0,11.67611078
10.0,10.0,11.67084023
10.0,10.0,11.66557346
10.0,10.0,11.66031045
10.0,10.0,11.6550512
10.0,10.0,11.64979572
10.0,10.0,11.64454399
10.0,10.0,11.639296
10.0,10.0,11.63405177
10.0,10.0,11.62881128
10.0,10.0,11.62357453
9.9,9.9,11.61834152
9.9,9.9,11.61311225
9.9,9.9,11.6078867
9.9,9.9,11.60266487
9.9,9.9,11.59744677
9.9,9.9,11.59223239
9.9,9.9,11.58702172
9.9,9.9,11.58181477
9.9,9.9,11.57661152
9.9,9.9,11.57141198
9.9,9.9,11.56621613
9.9,9.9,11.56102399
9.9,9.9,11.55583554
9.9,9.9,11.55065077
9.9,9.9,11.5454697
9.9,9.9,11.5402923
9.9,9.9,11.53511859
9.9,9.9,11.52994855
9.9,9.9,11.52478218
9.9,9.9,11.51961948
9.9,9.9,11.51446044
9.8,9.8,11.50930507
9.8,9.8,11.50415335
9.8,9.8,11.49900529
9.8,9.8,11.49386088
9.8,9.8,11.48872011
9.8,9.8,11.48358299
9.8,9.8,11.47844951
9.8,9.8,11.47331966
9.8,9.8,11.46819345
9.8,9.8,11.46307087
9.8,9.8,11.45795191
9.8,9.8,11.45283657
9.8,9.8,11.44772486
9.8,9.8,11.44261675
9.8,9.8,11.43751226
9.8,9.8,11.43241138
9.8,9.8,11.42731411
9.8,9.8,11.42222043
9.8,9.8,11.41713035
9.8,9.8,11.41204387
9.8,9.8,11.40696098
9.8,9.8,11.40188167
9.7,9.7,11.39680595
9.7,9.7,11.39173381
9.7,9.7,11.38666524
9.7,9.7,11.38160025
9.7,9.7,11.37653883
9.7,9.7,11.37148098
9.7,9.7,11.36642669
9.7,9.7,11.36137596
9.7,9.7,11.35632878
9.7,9.7,11.35128516
9.7,9.7,11.34624509
9.7,9.7,11.34120856
9.7,9.7,11.33617558
9.7,9.7,11.33114614
9.7,9.7,11.32612023
9.7,9.7,11.32109785
9.7,9.7,11.316079
9.7,9.7,11.31106368
9.7,9.7,11.30605188
9.7,9.7,11.3010436
9.7,9.7,11.29603884
9.7,9.7,11.29103759
9.6,9.6,11.28603984
9.6,9.6,11.2810456
9.6,9.6,11.27605487
9.6,9.6,11.27106763
9.6,9.6,11.26608388
9.6,9.6,11.26110363
9.6,9.6,11.25612687
9.6,9.6,11.25115359
9.6,9.6,11.2461838
9.6,9.6,11.24121748
9.6,9.6,11.23625464
9.6,9.6,11.23129527
9.6,9.6,11.22633937
9.6,9.6,11.22138693
9.6,9.6,11.21643796
9.6,9.6,11.21149244
9.6,9.6,11.20655038
9.6,9.6,11.20161178
9.6,9.6,11.19667662
9.6,9.6,11.1917449
9.6,9.6,11.18681663
9.6,9.6,11.1818918
9.6,9.6,11.1769704
9.5,9.5,11.17205244
9.5,9.5,11.1671379
9.5,9.5,11.16222679
9.5,9.5,11.1573191
9.5,9.5,11.15241483
9.5,9.5,11.14751398
9.5,9.5,11.14261654
9.5,9.5,11.13772251
9.5,9.5,11.13283188
9.5,9.5,11.12794466
9.5,9.5,11.12306084
9.5,9.5,11.11818041
9.5,9.5,11.11330338
9.5,9.5,11.10842974
9.5,9.5,11.10355948
9.5,9.5,11.09869261
9.5,9.5,11.09382912
9.5,9.5,11.088969
9.5,9.5,11.08411226
9.5,9.5,11.07925889
9.5,9.5,11.07440889
9.5,9.5,11.06956225
9.4,9.4,11.06471897
9.4,9.4,11.05987905
9.4,9.4,11.05504249
9.4,9.4,11.05020927
9.4,9.4,11.04537941
9.4,9.4,11.04055289
9.4,9.4,11.03572971
9.4,9.4,11.03090987
9.4,9.4,11.02609337
9.4,9.4,11.02128019
9.4,9.4,11.01647035
9.4,9.4,11.01166384
9.4,9.4,11.00686064
9.4,9.4,11.00206077
9.4,9.4,10.99726422
9.4,9.4,10.99247097
9.4,9.4,10.98768104
9.4,9.4,10.98289442
9.4,9.4,10.9781111
9.4,9.4,10.97333108
9.4,9.4,10.96855436
9.4,9.4,10.96378093
9.4,9.4,10.9590108
9.3,9.3,10.95424395
9.3,9.3,10.94948039
9.3,9.3,10.94472011
9.3,9.3,10.93996312
9.3,9.3,10.93520939
9.3,9.3,10.93045895
9.3,9.3,10.92571177
9.3,9.3,10.92096786
9.3,9.3,10.91622721
9.3,9.3,10.91148982
9.3,9.3,10.90675569
9.3,9.3,10.90202482
9.3,9.3,10.89729719
9.3,9.3,10.89257282
9.3,9.3,10.88785169
9.3,9.3,10.88313381
9.3,9.3,10.87841916
9.3,9.3,10.87370775
9.3,9.3,10.86899957
9.3,9.3,10.86429463
9.3,9.3,10.85959291
9.3,9.3,10.85489441
9.3,9.3,10.85019914
9.3,9.3,10.84550708
9.2,9.2,10.84081824
9.2,9.2,10.83613261
9.2,9.2,10.8314502
9.2,9.2,10.82677098
9.2,9.2,10.82209497
9.2,9.2,10.81742216
9.2,9.2,10.81275255
9.2,9.2,10.80808613
9.2,9.2,10.80342291
9.2,9.2,10.79876287
9.2,9.2,10.79410602
9.2,9.2,10.78945234
9.2,9.2,10.78480185
9.2,9.2,10.78015454
9.2,9.2,10.77551039
9.2,9.2,10.77086942
9.2,9.2,10.76623162
9.2,9.2,10.76159698
9.2,9.2,10.7569655
9.2,9.2,10.75233718
9.2,9.2,10.74771201
9.2,9.2,10.74309
9.2,9.2,10.73847114
9.2,9.2,10.73385542
9.1,9.1,10.72924285
9.1,9.1,10.72463342
9.1,9.1,10.72002713
9.1,9.1,10.71542397
9.1,9.1,10.71082394
9.1,9.1,10.70622705
9.1,9.1,10.70163328
9.1,9.1,10.69704263
9.1,9.1,10.6924551
9.1,9.1,10.68787069
9.1,9.1,10.6832894
9.1,9.1,10.67871122
9.1,9.1,10.67413614
9.1,9.1,10.66956417
9.1,9.1,10.66499531
9.1,9.1,10.66042954
9.1,9.1,10.65586688
9.1,9.1,10.6513073
9.1,9.1,10.64675082
9.1,9.1,10.64219743
9.1,9.1,10.63764712
9.1,9.1,10.6330999
9.1,9.1,10.62855576
9.1,9.1,10.62401469
9.0,9.0,10.6194767
9.0,9.0,10.61494178
9.0,9.0,10.61040993
9.0,9.0,10.60588114
9.0,9.0,10.60135542
9.0,9.0,10.59683276
9.0,9.0,10.59231315
9.0,9.0,10.5877966
9.0,9.0,10.5832831
9.0,9.0,10.57877265
9.0,9.0,10.57426525
9.0,9.0,10.56976089
9.0,9.0,10.56525957
9.0,9.0,10.56076128
9.0,9.0,10.55626604
9.0,9.0,10.55177382
9.0,9.0,10.54728463
9.0,9.0,10.54279847
9.0,9.0,10.53831534
9.0,9.0,10.53383522
9.0,9.0,10.52935812
9.0,9.0,10.52488404
9.0,9.0,10.52041297
9.0,9.0,10.51594491
9.0,9.0,10.51147986
8.9,8.9,10.50701781
8.9,8.9,10.50255876
8.9,8.9,10.49810271
8.9,8.9,10.49364966
8.9,8.9,10.4891996
8.9,8.9,10.48475253
8.9,8.9,10.48030845
8.9,8.9,10.47586735
8.9,8.9,10.47142924
8.9,8.9,10.4669941
8.9,8.9,10.46256194
8.9,8.9,10.45813276
8.9,8.9,10.45370655
8.9,8.9,10.4492833
8.9,8.9,10.44486302
8.9,8.9,10.44044571
8.9,8.9,10.43603135
8.9,8.9,10.43161995
8.9,8.9,10.42721151
8.9,8.9,10.42280602
8.9,8.9,10.41840347
8.9,8.9,10.41400388
8.9,8.9,10.40960723
8.9,8.9,10.40521352
8.9,8.9,10.40082275
8.8,8.8,10.39643491
8.8,8.8,10.39205001
8.8,8.8,10.38766804
8.8,8.8,10.383289
8.8,8.8,10.37891288
8.8,8.8,10.37453968
8.8,8.8,10.37016941
8.8,8.8,10.36580205
8.8,8.8,10.3614376
8.8,8.8,10.35707607
8.8,8.8,10.35271745
8.8,8.8,10.34836173
8.8,8.8,10.34400892
8.8,8.8,10.33965901
8.8,8.8,10.335312
8.8,8.8,10.33096788
8.8,8.8,10.32662666
8.8,8.8,10.32228833
8.8,8.8,10.31795288
8.8,8.8,10.31362033
8.8,8.8,10.30929065
8.8,8.8,10.30496385
8.8,8.8,10.30063994
8.8,8.8,10.29631889
8.8,8.8,10.29200072
8.8,8.8,10.28768542
8.7,8.7,10.28337299
8.7,8.7,10.27906342
8.7,8.7,10.27475671
8.7,8.7,10.27045286
8.7,8.7,10.26615187
8.7,8.7,10.26185373
8.7,8.7,10.25755845
8.7,8.7,10.25326601
8.7,8.7,10.24897642
8.7,8.7,10.24468967
8.7,8.7,10.24040577
8.7,8.7,10.2361247
8.7,8.7,10.23184647
8.7,8.7,10.22757107
8.7,8.7,10.22329851
8.7,8.7,10.21902877
8.7,8.7,10.21476186
8.7,8.7,10.21049777
8.7,8.7,10.2062365
8.7,8.7,10.20197805
8.7,8.7,10.19772241
8.7,8.7,10.19346959
8.7,8.7,10.18921958
8.7,8.7,10.18497237
8.7,8.7,10.18072798
8.7,8.7,10.17648638
8.6,8.6,10.17224759
8.6,8.6,10.16801159
8.6,8.6,10.16377839
8.6,8.6,10.15954798
8.6,8.6,10.15532036
8.6,8.6,10.15109552
8.6,8.6,10.14687348
8.6,8.6,10.14265421
8.6,8.6,10.13843773
8.6,8.6,10.13422402
8.6,8.6,10.13001309
8.6,8.6,10.12580493
8.6,8.6,10.12159955
8.6,8.6,10.11739693
8.6,8.6,10.11319707
8.6,8.6,10.10899998
8.6,8.6,10.10480564
8.6,8.6,10.10061407
8.6,8.6,10.09642525
8.6,8.6,10.09223918
8.6,8.6,10.08805586
8.6,8.6,10.0838753
8.6,8.6,10.07969747
8.6,8.6,10.07552239
8.6,8.6,10.07135005
8.6,8.6,10.06718045
8.6,8.6,10.06301358
8.5,8.5,10.05884944
8.5,8.5,10.05468804
8.5,8.5,10.05052936
8.5,8.5,10.04637341
8.5,8.5,10.04222019
8.5,8.5,10.03806968
8.5,8.5,10.03392189
8.5,8.5,10.02977682
8.5,8.5,10.02563446
8.5,8.5,10.02149481
8.5,8.5,10.01735787
8.5,8.5,10.01322364
8.5,8.5,10.00909211
8.5,8.5,10.00496328
8.5,8.5,10.00083715
8.5,8.5,9.996713722
8.5,8.5,9.992592983
8.5,8.5,9.988474936
8.5,8.5,9.984359578
8.5,8.5,9.980246907
8.5,8.5,9.976136921
8.5,8.5,9.972029616
8.5,8.5,9.967924991
8.5,8.5,9.963823043
8.5,8.5,9.959723771
8.5,8.5,9.95562717
8.5,8.5,9.95153324
8.4,8.4,9.947441977
8.4,8.4,9.94335338
8.4,8.4,9.939267446
8.4,8.4,9.935184172
8.4,8.4,9.931103557
8.4,8.4,9.927025597
8.4,8.4,9.922950291
8.4,8.4,9.918877636
8.4,8.4,9.914807629
8.4,8.4,9.910740269
8.4,8.4,9.906675553
8.4,8.4,9.902613479
8.4,8.4,9.898554044
8.4,8.4,9.894497246
8.4,8.4,9.890443083
8.4,8.4,9.886391552
8.4,8.4,9.882342651
8.4,8.4,9.878296377
8.4,8.4,9.874252729
8.4,8.4,9.870211704
8.4,8.4,9.866173299
8.4,8.4,9.862137513
8.4,8.4,9.858104342
8.4,8.4,9.854073785
8.4,8.4,9.85004584
8.4,8.4,9.846020504
8.4,8.4,9.841997774
8.3,8.3,9.837977649
8.3,8.3,9.833960125
8.3,8.3,9.829945202
8.3,8.3,9.825932876
8.3,8.3,9.821923145
8.3,8.3,9.817916007
8.3,8.3,9.81391146
8.3,8.3,9.809909501
8.3,8.3,9.805910128
8.3,8.3,9.801913339
8.3,8.3,9.797919131
8.3,8.3,9.793927502
8.3,8.3,9.78993845
8.3,8.3,9.785951973
8.3,8.3,9.781968068
8.3,8.3,9.777986733
8.3,8.3,9.774007966
8.3,8.3,9.770031764
8.3,8.3,9.766058126
8.3,8.3,9.762087049
8.3,8.3,9.75811853
8.3,8.3,9.754152568
8.3,8.3,9.75018916
8.3,8.3,9.746228304
8.3,8.3,9.742269997
8.3,8.3,9.738314239
8.3,8.3,9.734361025
8.3,8.3,9.730410354
8.2,8.2,9.726462224
8.2,8.2,9.722516633
8.2,8.2,9.718573578
8.2,8.2,9.714633057
8.2,8.2,9.710695068
8.2,8.2,9.706759608
8.2,8.2,9.702826675
8.2,8.2,9.698896268
8.2,8.2,9.694968384
8.2,8.2,9.69104302
8.2,8.2,9.687120175
8.2,8.2,9.683199846
8.2,8.2,9.679282032
8.2,8.2,9.675366729
8.2,8.2,9.671453936
8.2,8.2,9.66754365
8.2,8.2,9.663635869
8.2,8.2,9.659730592
8.2,8.2,9.655827815
8.2,8.2,9.651927537
8.2,8.2,9.648029756
8.2,8.2,9.644134469
8.2,8.2,9.640241674
8.2,8.2,9.636351368
8.2,8.2,9.632463551
8.2,8.2,9.628578219
8.2,8.2,9.624695371
8.2,8.2,9.620815004
8.2,8.2,9.616937115
8.1,8.1,9.613061704
8.1,8.1,9.609188768
8.1,8.1,9.605318304
8.1,8.1,9.60145031
8.1,8.1,9.597584785
8.1,8.1,9.593721725
8.1,8.1,9.58986113
8.1,8.1,9.586002996
8.1,8.1,9.582147323
8.1,8.1,9.578294106
8.1,8.1,9.574443345
8.1,8.1,9.570595037
8.1,8.1,9.56674918
8.1,8.1,9.562905772
8.1,8.1,9.559064811
8.1,8.1,9.555226294
8.1,8.1,9.55139022
8.1,8.1,9.547556587
8.1,8.1,9.543725391
8.1,8.1,9.539896632
8.1,8.1,9.536070307
8.1,8.1,9.532246414
8.1,8.1,9.52842495
8.1,8.1,9.524605915
8.1,8.1,9.520789304
8.1,8.1,9.516975118
8.1,8.1,9.513163352
8.1,8.1,9.509354006
8.1,8.1,9.505547077
8.0,8.0,9.501742563
8.0,8.0,9.497940462
8.0,8.0,9.494140772
8.0,8.0,9.490343491
8.0,8.0,9.486548616
8.0,8.0,9.482756146
8.0,8.0,9.478966078
8.0,8.0,9.475178411
8.0,8.0,9.471393142
8.0,8.0,9.46761027
8.0,8.0,9.463829791
8.0,8.0,9.460051705
8.0,8.0,9.456276009
8.0,8.0,9.452502701
8.0,8.0,9.448731778
8.0,8.0,9.44496324
8.0,8.0,9.441197083
8.0,8.0,9.437433306
8.0,8.0,9.433671906
8.0,8.0,9.429912883
8.0,8.0,9.426156232
8.0,8.0,9.422401953
8.0,8.0,9.418650044
8.0,8.0,9.414900502
8.0,8.0,9.411153326
8.0,8.0,9.407408512
8.0,8.0,9.40366606
8.0,8.0,9.399925968
8.0,8.0,9.396188232
8.0,8.0,9.392452852
7.9,7.9,9.388719824
7.9,7.9,9.384989148
7.9,7.9,9.381260821
7.9,7.9,9.377534841
7.9,7.9,9.373811206
7.9,7.9,9.370089914
7.9,7.9,9.366370963
7.9,7.9,9.362654351
7.9,7.9,9.358940076
7.9,7.9,9.355228136
7.9,7.9,9.351518529
7.9,7.9,9.347811252
7.9,7.9,9.344106305
7.9,7.9,9.340403685
7.9,7.9,9.336703389
7.9,7.9,9.333005417
7.9,7.9,9.329309765
7.9,7.9,9.325616432
7.9,7.9,9.321925417
7.9,7.9,9.318236716
7.9,7.9,9.314550328
7.9,7.9,9.310866251
7.9,7.9,9.307184483
7.9,7.9,9.303505023
7.9,7.9,9.299827867
7.9,7.9,9.296153014
7.9,7.9,9.292480463
7.9,7.9,9.28881021
7.9,7.9,9.285142255
7.9,7.9,9.281476595
7.8,7.8,9.277813228
7.8,7.8,9.274152152
7.8,7.8,9.270493366
7.8,7.8,9.266836867
7.8,7.8,9.263182653
7.8,7.8,9.259530723
7.8,7.8,9.255881074
7.8,7.8,9.252233705
7.8,7.8,9.248588613
7.8,7.8,9.244945797
7.8,7.8,9.241305254
7.8,7.8,9.237666984
7.8,7.8,9.234030983
7.8,7.8,9.23039725
7.8,7.8,9.226765783
7.8,7.8,9.223136579
7.8,7.8,9.219509638
7.8,7.8,9.215884957
7.8,7.8,9.212262535
7.8,7.8,9.208642368
7.8,7.8,9.205024456
7.8,7.8,9.201408796
7.8,7.8,9.197795387
7.8,7.8,9.194184226
7.8,7.8,9.190575312
7.8,7.8,9.186968643
7.8,7.8,9.183364217
7.8,7.8,9.179762031
7.8,7.8,9.176162085
7.8,7.8,9.172564375
7.8,7.8,9.168968901
7.7,7.7,9.165375661
7.7,7.7,9.161784651
7.7,7.7,9.158195871
7.7,7.7,9.154609319
7.7,7.7,9.151024993
7.7,7.7,9.14744289
7.7,7.7,9.14386301
7.7,7.7,9.140285349
7.7,7.7,9.136709907
7.7,7.7,9.133136681
7.7,7.7,9.129565669
7.7,7.7,9.12599687
7.7,7.7,9.122430282
7.7,7.7,9.118865902
7.7,7.7,9.115303729
7.7,7.7,9.111743762
7.7,7.7,9.108185997
7.7,7.7,9.104630434
7.7,7.7,9.10107707
7.7,7.7,9.097525904
7.7,7.7,9.093976934
7.7,7.7,9.090430157
7.7,7.7,9.086885573
7.7,7.7,9.083343179
7.7,7.7,9.079802973
7.7,7.7,9.076264953
7.7,7.7,9.072729118
7.7,7.7,9.069195466
7.7,7.7,9.065663995
7.7,7.7,9.062134703
7.7,7.7,9.058607588
7.6,7.6,9.055082648
7.6,7.6,9.051559882
7.6,7.6,9.048039288
7.6,7.6,9.044520864
7.6,7.6,9.041004607
7.6,7.6,9.037490517
7.6,7.6,9.033978592
7.6,7.6,9.030468829
7.6,7.6,9.026961226
7.6,7.6,9.023455783
7.6,7.6,9.019952497
7.6,7.6,9.016451366
7.6,7.6,9.012952389
7.6,7.6,9.009455563
7.6,7.6,9.005960887
7.6,7.6,9.002468359
7.6,7.6,8.998977978
7.6,7.6,8.995489741
7.6,7.6,8.992003646
7.6,7.6,8.988519693
7.6,7.6,8.985037878
7.6,7.6,8.981558201
7.6,7.6,8.978080659
7.6,7.6,8.97460525
7.6,7.6,8.971131974
7.6,7.6,8.967660828
7.6,7.6,8.96419181
7.6,7.6,8.960724918
7.6,7.6,8.957260151
7.6,7.6,8.953797508
7.6,7.6,8.950336985
7.6,7.6,8.946878582
7.6,7.6,8.943422296
7.5,7.5,8.939968126
7.5,7.5,8.93651607
7.5,7.5,8.933066126
7.5,7.5,8.929618293
7.5,7.5,8.926172569
7.5,7.5,8.922728951
7.5,7.5,8.919287439
7.5,7.5,8.915848031
7.5,7.5,8.912410724
7.5,7.5,8.908975516
7.5,7.5,8.905542407
7.5,7.5,8.902111395
7.5,7.5,8.898682477
7.5,7.5,8.895255652
7.5,7.5,8.891830918
7.5,7.5,8.888408274
7.5,7.5,8.884987718
7.5,7.5,8.881569247
7.5,7.5,8.87815286
7.5,7.5,8.874738556
7.5,7.5,8.871326333
7.5,7.5,8.867916189
7.5,7.5,8.864508121
7.5,7.5,8.86110213
7.5,7.5,8.857698212
7.5,7.5,8.854296366
7.5,7.5,8.850896591
7.5,7.5,8.847498884
7.5,7.5,8.844103244
7.5,7.5,8.840709669
7.5,7.5,8.837318158
7.5,7.5,8.833928709
7.4,7.4,8.830541319
7.4,7.4,8.827155988
7.4,7.4,8.823772713
7.4,7.4,8.820391493
7.4,7.4,8.817012327
7.4,7.4,8.813635211
7.4,7.4,8.810260146
7.4,7.4,8.806887129
7.4,7.4,8.803516158
7.4,7.4,8.800147231
7.4,7.4,8.796780348
7.4,7.4,8.793415506
7.4,7.4,8.790052703
7.4,7.4,8.786691938
7.4,7.4,8.78333321
7.4,7.4,8.779976516
7.4,7.4,8.776621855
7.4,7.4,8.773269225
7.4,7.4,8.769918624
7.4,7.4,8.766570051
7.4,7.4,8.763223504
7.4,7.4,8.759878982
7.4,7.4,8.756536482
7.4,7.4,8.753196003
7.4,7.4,8.749857544
7.4,7.4,8.746521103
7.4,7.4,8.743186677
7.4,7.4,8.739854266
7.4,7.4,8.736523867
7.4,7.4,8.73319548
7.4,7.4,8.729869102
7.4,7.4,8.726544732
7.4,7.4,8.723222367
7.4,7.4,8.719902007
7.3,7.3,8.71658365
7.3,7.3,8.713267294
7.3,7.3,8.709952938
7.3,7.3,8.706640579
7.3,7.3,8.703330216
7.3,7.3,8.700021848
7.3,7.3,8.696715473
7.3,7.3,8.693411089
